record_id,raw_mention,normalized_mention,interaction_count,proposed_concept_code,proposed_name_vi,concept_type,body_system,severity,course,stage,dialysis,criteria_text,source_fragment,expression,is_compound,confidence,ai_status,match_status,mapping_status,reason,review_decision,review_note
condition-mention:2f9db8d081a8d069,"Vấn đề di truyền hiếm gặp về không dung nạp fructose, kém hấp thu glucose-galactose hoặc thiếu hụt sucrose - isomaltose","van de di truyen hiem gap ve khong dung nap fructose, kem hap thu glucose galactose hoac thieu hut sucrose isomaltose",1,glucose_galactose_malabsorption,Kém hấp thu glucose-galactose,disease,metabolic,,,,,,"Vấn đề di truyền hiếm gặp về không dung nạp fructose, kém hấp thu glucose-galactose hoặc thiếu hụt sucrose - isomaltose",or,true,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:0f12845df0f74d17,Vấn đề về gan,van de ve gan,1,liver_disease,Bệnh gan,disease,hepatic,,,,,,Vấn đề về gan,single,false,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:58c4e649b5066608,Vảy nến,vay nen,1,psoriasis,Vảy nến,disease,dermatologic,,,,,,Vảy nến,single,false,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:88080de31b7063be,"Vết loét dễ chảy máu, loét dạ dày và u ác tính","vet loet de chay mau, loet da day va u ac tinh",1,peptic_ulcer,Loét dạ dày–tá tràng,disease,gastrointestinal,,,,,,"Vết loét dễ chảy máu, loét dạ dày và u ác tính",and,true,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:88080de31b7063be,"Vết loét dễ chảy máu, loét dạ dày và u ác tính","vet loet de chay mau, loet da day va u ac tinh",1,active_bleeding,Đang xuất huyết,clinical_finding,hematologic,,,,,,"Vết loét dễ chảy máu, loét dạ dày và u ác tính",and,true,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:88080de31b7063be,"Vết loét dễ chảy máu, loét dạ dày và u ác tính","vet loet de chay mau, loet da day va u ac tinh",1,malignancy,Bệnh ác tính,disease,oncologic,,,,,,"Vết loét dễ chảy máu, loét dạ dày và u ác tính",and,true,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:292805f0f326c9ca,Viêm đại tràng,viem dai trang,1,colitis,Viêm đại tràng,disease,gastrointestinal,,,,,,Viêm đại tràng,single,false,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:02d2c019941212f8,Viêm đại tràng giả mạc liên quan đến việc dùng kháng sinh phổ rộng,viem dai trang gia mac lien quan den viec dung khang sinh pho rong,1,colitis,Viêm đại tràng,disease,gastrointestinal,,,,,,Viêm đại tràng giả mạc liên quan đến việc dùng kháng sinh phổ rộng,single,false,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:1e93213f2397c64b,viêm loét dạ dày - tá tràng,viem loet da day ta trang,1,peptic_ulcer,Loét dạ dày–tá tràng,disease,gastrointestinal,,,,,,viêm loét dạ dày - tá tràng,single,false,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:f97a33f59e72cd65,Viêm loét dạ dày tá tràng hay có tiền sử loét dạ dày tá tràng,viem loet da day ta trang hay co tien su loet da day ta trang,1,peptic_ulcer,Loét dạ dày–tá tràng,disease,gastrointestinal,,,,,,Viêm loét dạ dày tá tràng hay có tiền sử loét dạ dày tá tràng,single,false,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:abcab5fdb70be0e1,Viêm loét đại tràng cấp,viem loet dai trang cap,1,ulcerative_colitis,Viêm loét đại tràng,disease,gastrointestinal,,acute,,,,Viêm loét đại tràng cấp,single,false,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:d909a324e5ec2f11,"Viêm loét đại tràng, bệnh Crohn","viem loet dai trang, benh crohn",1,ulcerative_colitis,Viêm loét đại tràng,disease,gastrointestinal,,,,,,"Viêm loét đại tràng, bệnh Crohn",unclear,true,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:d909a324e5ec2f11,"Viêm loét đại tràng, bệnh Crohn","viem loet dai trang, benh crohn",1,crohn_disease,Bệnh Crohn,disease,gastrointestinal,,,,,,"Viêm loét đại tràng, bệnh Crohn",unclear,true,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:b4b881c8e8267535,Viêm màng não do vi khuẩn,viem mang nao do vi khuan,1,meningitis,Viêm màng não,disease,infectious,,,,,,Viêm màng não do vi khuẩn,single,false,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:5437277f1f5812bb,Viêm màng não nhiễm khuẩn,viem mang nao nhiem khuan,1,meningitis,Viêm màng não,disease,infectious,,,,,,Viêm màng não nhiễm khuẩn,single,false,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:def413181d34c260,Viêm màng ngoài tim co thắt,viem mang ngoai tim co that,1,pericarditis,Viêm màng ngoài tim,disease,cardiovascular,,,,,,Viêm màng ngoài tim co thắt,single,false,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:be5719f099c59f8e,"Viêm miệng, loét khoang miệng và loét đường tiêu hóa hoạt động","viem mieng, loet khoang mieng va loet duong tieu hoa hoat dong",1,peptic_ulcer,Loét dạ dày–tá tràng,disease,gastrointestinal,,,,,,"Viêm miệng, loét khoang miệng và loét đường tiêu hóa hoạt động",and,true,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:98373a896be16f52,"Viêm mũi dị ứng, hen phế quản, nổi mề đay sau khi dùng aspirin","viem mui di ung, hen phe quan, noi me day sau khi dung aspirin",1,asthma,Hen phế quản,disease,respiratory,,,,,,"Viêm mũi dị ứng, hen phế quản, nổi mề đay sau khi dùng aspirin",unclear,true,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:98373a896be16f52,"Viêm mũi dị ứng, hen phế quản, nổi mề đay sau khi dùng aspirin","viem mui di ung, hen phe quan, noi me day sau khi dung aspirin",1,urticaria,Mày đay,disease,immune,,,,,,"Viêm mũi dị ứng, hen phế quản, nổi mề đay sau khi dùng aspirin",unclear,true,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:98373a896be16f52,"Viêm mũi dị ứng, hen phế quản, nổi mề đay sau khi dùng aspirin","viem mui di ung, hen phe quan, noi me day sau khi dung aspirin",1,allergic_rhinitis,Viêm mũi dị ứng,disease,immune,,,,,,"Viêm mũi dị ứng, hen phế quản, nổi mề đay sau khi dùng aspirin",unclear,true,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:01ccba87e764c981,Viêm mũi khô,viem mui kho,1,dry_rhinitis,Viêm mũi khô/teo,disease,respiratory,,,,,,Viêm mũi khô,single,false,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:45f9b62f56e7ae00,viêm mũi khô hoặc viêm mũi teo,viem mui kho hoac viem mui teo,1,dry_rhinitis,Viêm mũi khô/teo,disease,respiratory,,,,,,viêm mũi khô hoặc viêm mũi teo,or,true,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:0368373ccee0debe,"Viêm nhiễm đường ruột, đặc biệt kết hợp với loét","viem nhiem duong ruot, dac biet ket hop voi loet",1,enteritis,Viêm ruột,disease,gastrointestinal,,,,,,"Viêm nhiễm đường ruột, đặc biệt kết hợp với loét",unclear,true,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:4a890c8e1d7f140f,"Viêm nhiễm đường ruột, kết hợp với loét","viem nhiem duong ruot, ket hop voi loet",1,enteritis,Viêm ruột,disease,gastrointestinal,,,,,,"Viêm nhiễm đường ruột, kết hợp với loét",unclear,true,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:59f54f0db9295d6c,Viêm quanh mồm miệng và trứng cá đỏ,viem quanh mom mieng va trung ca do,1,perioral_dermatitis,Viêm da quanh miệng,disease,dermatologic,,,,,,Viêm quanh mồm miệng và trứng cá đỏ,and,true,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:59f54f0db9295d6c,Viêm quanh mồm miệng và trứng cá đỏ,viem quanh mom mieng va trung ca do,1,acne_rosacea,Trứng cá đỏ,disease,dermatologic,,,,,,Viêm quanh mồm miệng và trứng cá đỏ,and,true,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:8c3c1df801e2aee3,Viêm ruột,viem ruot,1,enteritis,Viêm ruột,disease,gastrointestinal,,,,,,Viêm ruột,single,false,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:1b492c9dc7ea46f3,"Viêm ruột do vi trùng xâm lấn bao gồm Salmonella, Shigella và Campylobacter","viem ruot do vi trung xam lan bao gom salmonella, shigella va campylobacter",1,enteritis,Viêm ruột,disease,gastrointestinal,,,,,,"Viêm ruột do vi trùng xâm lấn bao gồm Salmonella, Shigella và Campylobacter",and,true,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:3b8cd0a8904d04db,Viêm ruột thừa,viem ruot thua,1,enteritis,Viêm ruột,disease,gastrointestinal,,,,,,Viêm ruột thừa,unclear,true,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:3b8cd0a8904d04db,Viêm ruột thừa,viem ruot thua,1,appendicitis,Viêm ruột thừa,disease,gastrointestinal,,,,,,Viêm ruột thừa,unclear,true,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:ed772adf105178b0,"Viêm ruột, loét dạ dày, tắc ruột, các rối loạn hấp thu hoặc tiêu hóa","viem ruot, loet da day, tac ruot, cac roi loan hap thu hoac tieu hoa",1,peptic_ulcer,Loét dạ dày–tá tràng,disease,gastrointestinal,,,,,,"Viêm ruột, loét dạ dày, tắc ruột, các rối loạn hấp thu hoặc tiêu hóa",or,true,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:ed772adf105178b0,"Viêm ruột, loét dạ dày, tắc ruột, các rối loạn hấp thu hoặc tiêu hóa","viem ruot, loet da day, tac ruot, cac roi loan hap thu hoac tieu hoa",1,bowel_obstruction,Tắc nghẽn ruột,disease,gastrointestinal,,,,,,"Viêm ruột, loét dạ dày, tắc ruột, các rối loạn hấp thu hoặc tiêu hóa",or,true,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:ed772adf105178b0,"Viêm ruột, loét dạ dày, tắc ruột, các rối loạn hấp thu hoặc tiêu hóa","viem ruot, loet da day, tac ruot, cac roi loan hap thu hoac tieu hoa",1,enteritis,Viêm ruột,disease,gastrointestinal,,,,,,"Viêm ruột, loét dạ dày, tắc ruột, các rối loạn hấp thu hoặc tiêu hóa",or,true,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:da66034dd6e0e2f7,Viêm trực tràng,viem truc trang,1,proctitis,Viêm trực tràng,disease,gastrointestinal,,,,,,Viêm trực tràng,single,false,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:659721a29cce654f,Viêm trực tràng hoặc chảy máu trực tràng,viem truc trang hoac chay mau truc trang,1,gastrointestinal_bleeding,Xuất huyết tiêu hóa,clinical_finding,gastrointestinal,,,,,,Viêm trực tràng hoặc chảy máu trực tràng,or,true,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:659721a29cce654f,Viêm trực tràng hoặc chảy máu trực tràng,viem truc trang hoac chay mau truc trang,1,proctitis,Viêm trực tràng,disease,gastrointestinal,,,,,,Viêm trực tràng hoặc chảy máu trực tràng,or,true,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:765fff5be4a0f9c7,Viêm túi mật hoặc đường mật cấp tính,viem tui mat hoac duong mat cap tinh,1,gallbladder_disease,Bệnh túi mật,disease,hepatic,,acute,,,,Viêm túi mật hoặc đường mật cấp tính,or,true,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:db5f7ad13c284af6,Viêm tụy cấp hoặc mãn tính trừ viêm tụy cấp do tăng triglycerid huyết nặng,viem tuy cap hoac man tinh tru viem tuy cap do tang triglycerid huyet nang,1,pancreatitis,Viêm tụy,disease,gastrointestinal,severe,acute,,,,Viêm tụy cấp hoặc mãn tính trừ viêm tụy cấp do tăng triglycerid huyết nặng,or,true,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:bdaf52b62646cd68,Viêm tụy cấp tính hoặc mãn tính,viem tuy cap tinh hoac man tinh,1,pancreatitis,Viêm tụy,disease,gastrointestinal,,acute,,,,Viêm tụy cấp tính hoặc mãn tính,or,true,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
condition-mention:0a42b9a2f3673a4a,Viêm võng mạc,viem vong mac,1,retinal_disease,Bệnh võng mạc,disease,ophthalmic,,,,,,Viêm võng mạc,single,false,medium,not_requested,matched,needs_review,Khớp alias/thuật ngữ bằng rule tất định; bắt buộc duyệt thủ công.,,
